ph,turbidity,solids,chloramines,sulfate,conductivity,organic_carbon,hardness,temperature,dissolved_oxygen,potability
7.926,3.638,21291.664,10.314,264.577,588.114,10.416,140.834,16.478,11.005,0
7.87,6.553,10561.749,5.389,299.12,668.136,19.498,148.659,24.366,7.16,0
8.068,5.323,24633.89,5.811,317.076,555.348,15.567,215.514,28.152,7.015,1
7.677,1.052,15488.446,5.269,344.417,438.289,13.598,152.492,33.775,6.744,1
6.856,7.982,3901.832,4.271,279.002,208.528,13.762,106.403,23.445,6.902,0
6.936,1.737,24116.375,7.0,175.742,480.259,10.408,153.325,26.495,8.064,1
6.672,2.207,11355.026,2.782,304.587,485.567,10.118,178.717,12.263,8.544,1
9.7,2.368,29074.734,1.096,320.777,497.56,13.68,283.574,27.98,10.507,0
7.656,0.705,24960.527,4.8,249.567,268.082,7.106,143.885,17.149,6.124,1
6.636,3.764,16019.305,6.731,240.528,507.008,9.792,186.607,24.768,8.046,1
7.565,6.833,20485.839,3.938,460.0,592.39,8.282,302.361,22.75,5.887,0
6.089,8.345,33255.471,5.473,155.091,287.085,15.073,129.863,21.597,8.129,0
8.605,2.837,24000.046,2.659,306.962,487.159,15.142,226.327,14.394,12.211,1
6.439,3.223,19048.3,7.225,353.913,307.587,18.205,150.896,18.609,7.154,0
7.601,5.58,36000.0,6.404,235.992,392.488,10.994,212.093,17.464,11.814,0
8.166,2.899,18264.277,5.139,250.676,291.157,8.865,318.405,19.554,5.893,0
7.485,7.251,21281.796,5.437,230.875,362.915,5.888,233.535,29.858,6.571,0
7.194,3.104,11414.614,2.313,265.019,363.845,13.719,198.352,20.954,6.783,1
7.111,1.538,6614.327,2.402,341.457,454.473,18.786,137.688,19.097,7.715,1
7.044,3.836,15629.285,4.856,248.152,511.843,12.164,180.352,26.767,7.123,1
6.523,0.854,17749.653,6.127,460.0,550.941,12.62,158.905,24.894,8.775,1
6.651,3.798,19640.213,6.229,226.517,326.764,12.472,110.219,34.787,2.454,0
8.58,4.335,8271.488,4.374,382.089,448.184,13.643,72.909,28.865,5.636,0
6.991,1.744,21794.383,6.591,311.234,273.22,16.987,144.324,11.464,10.81,1
6.314,4.214,12102.494,7.942,274.22,391.717,21.136,188.265,27.67,4.866,1
6.584,2.634,21456.773,4.923,390.015,410.129,14.742,251.563,26.98,6.758,0
8.2,1.683,23577.022,5.719,128.994,294.296,15.039,149.4,32.625,8.502,0
7.776,0.738,14929.191,4.684,301.14,472.093,11.423,200.539,21.849,7.318,1
7.66,0.954,11235.177,4.847,204.108,386.309,12.015,96.434,29.359,5.87,1
6.842,9.058,27533.721,5.439,227.941,423.524,11.954,145.978,20.943,8.201,0
7.673,2.551,23173.929,8.507,223.945,551.941,10.852,55.397,24.685,8.905,0
6.456,4.26,18487.846,6.931,183.075,353.679,13.074,312.877,16.881,6.325,1
6.84,2.819,27044.78,6.75,124.531,507.024,15.312,200.89,15.028,8.133,0
8.07,9.207,18041.201,4.193,298.047,578.145,12.786,199.153,28.044,8.949,0
7.974,1.69,13466.703,3.304,259.401,570.792,11.238,219.437,23.021,9.345,1
6.118,3.433,10988.937,5.879,239.45,382.424,13.067,329.28,15.572,8.066,0
6.244,2.194,16799.306,7.587,329.53,288.281,8.181,166.06,27.724,10.477,1
7.209,6.504,22516.183,8.547,303.414,319.808,16.115,136.057,7.133,7.485,0
8.826,4.227,26533.435,0.5,242.319,214.598,10.641,300.01,18.303,5.631,0
5.184,3.34,17652.816,9.993,460.0,487.322,7.303,122.301,13.368,7.007,0
7.378,1.083,25385.312,5.934,351.529,494.77,14.578,261.397,29.955,9.582,1
5.724,11.946,16107.249,6.918,460.0,419.088,14.801,185.94,20.485,5.792,0
6.466,2.883,12419.613,1.62,229.729,239.864,8.63,213.834,23.458,3.365,0
6.736,1.455,9008.964,4.626,286.224,361.166,15.306,110.981,24.764,8.228,1
6.679,0.742,14209.44,6.746,159.747,570.631,15.353,332.647,27.69,6.601,0
6.566,0.923,9253.727,2.751,236.909,478.16,21.387,168.977,27.033,11.447,0
7.107,3.316,30561.826,0.5,215.363,498.966,11.442,151.426,27.647,7.88,1
6.565,6.574,20355.427,5.771,460.0,720.0,12.255,220.16,21.46,9.627,0
5.638,4.028,16878.503,5.0,206.139,444.369,9.769,154.527,27.948,6.517,0
7.88,0.788,28693.011,7.983,245.107,145.962,14.722,213.345,19.199,8.469,0
7.853,3.311,9035.262,4.78,141.438,272.868,12.479,120.646,20.668,8.069,1
7.943,7.936,16608.572,4.927,310.366,441.667,16.946,198.008,14.087,9.883,0
5.559,2.481,30497.88,6.495,188.481,407.249,10.547,156.826,32.723,7.744,0
7.399,4.037,16563.737,7.167,343.076,384.361,14.623,146.918,17.237,6.457,0
7.776,2.568,33404.29,3.683,112.992,386.468,11.43,138.227,31.183,9.27,0
6.069,4.691,22606.431,6.989,254.662,310.868,4.209,238.723,26.116,6.114,0
7.109,1.667,25988.518,4.057,108.107,449.858,15.326,170.728,24.156,5.929,0
6.984,0.2,26176.816,5.133,223.306,572.323,4.634,179.886,25.129,7.321,1
8.942,1.144,17510.416,6.442,240.587,612.881,11.782,213.489,16.822,6.813,0
9.024,2.237,14326.624,6.79,214.082,609.478,11.853,252.709,32.312,7.43,0
5.436,3.065,16749.638,5.737,222.482,290.284,12.462,139.221,20.902,6.198,0
9.594,2.311,11084.939,2.939,347.549,402.579,12.713,202.135,28.875,9.416,0
6.185,2.273,17071.241,1.359,449.829,367.339,12.669,139.969,19.849,9.39,1
8.081,6.611,17471.361,4.724,293.841,476.037,14.134,178.532,14.698,8.895,0
8.07,1.324,28480.027,7.043,191.896,395.076,12.011,248.58,34.504,8.717,0
6.104,3.327,21356.292,5.999,270.447,377.925,24.271,60.967,19.5,4.074,0
7.593,0.841,32857.014,5.584,234.887,579.55,10.959,139.242,25.679,7.609,0
6.992,5.381,3462.963,5.086,340.598,416.805,6.998,177.277,6.0,8.944,0
7.654,3.953,9589.216,5.718,289.468,419.902,6.155,210.934,22.589,9.813,1
7.331,11.795,15190.255,3.112,130.887,454.589,15.462,257.086,26.504,7.033,0
8.296,1.277,27201.214,6.66,358.325,486.143,5.338,96.65,23.827,9.746,0
7.175,9.501,16787.748,6.793,347.181,486.835,7.056,267.851,22.432,7.953,1
6.932,1.441,7959.126,4.389,392.077,591.256,6.408,218.644,21.776,2.751,0
8.196,2.466,15906.691,5.974,221.103,250.726,14.557,176.765,28.049,7.221,1
7.68,0.987,9715.611,1.667,290.583,443.935,18.488,109.203,15.497,5.888,1
7.832,11.695,8441.433,5.46,164.294,392.714,8.252,158.516,21.627,6.298,0
6.435,4.396,30492.381,4.834,260.644,368.895,14.399,246.386,31.321,9.294,0
6.055,4.43,15214.542,7.618,298.744,495.934,1.5,191.453,14.4,7.935,0
6.532,1.563,18625.494,4.703,210.935,560.585,9.149,180.056,22.382,6.467,1
6.479,0.254,16895.784,6.837,294.099,333.989,15.211,136.569,16.601,6.182,1
7.886,2.386,15865.278,4.318,279.28,607.433,11.095,230.405,24.746,8.188,1
8.076,2.035,12035.703,0.528,226.764,233.202,16.973,181.766,23.192,7.068,1
6.945,0.509,15480.875,4.649,383.785,475.831,2.451,176.986,17.525,8.654,1
8.531,2.515,19692.031,5.494,245.072,298.118,9.193,184.762,23.141,5.913,0
8.468,3.332,26721.13,5.402,276.292,327.987,14.537,154.511,23.381,6.715,0
7.343,4.612,23658.332,5.432,140.313,412.21,14.481,145.159,19.466,5.385,0
6.278,0.308,9576.065,4.087,309.131,357.141,14.826,106.426,20.584,6.404,1
8.675,1.048,23925.461,4.453,224.464,110.0,13.434,155.929,19.241,11.32,1
7.039,1.612,20590.347,2.847,346.363,478.376,7.351,90.991,9.773,6.074,1
7.226,6.81,13439.313,1.107,153.553,498.571,8.994,216.714,28.376,6.548,0
6.76,6.722,18683.631,4.887,301.609,385.672,22.924,153.28,29.93,5.917,0
6.21,4.225,21219.867,3.61,80.0,376.243,6.833,168.423,12.849,7.07,0
5.631,2.479,17805.844,7.26,317.349,360.253,6.13,187.958,30.007,7.27,0
7.733,7.098,20621.582,0.736,250.142,199.624,15.56,145.879,25.329,9.593,0
6.317,3.857,11890.818,5.682,298.945,186.925,7.733,125.375,16.607,6.67,0
9.7,6.832,30453.408,9.343,213.986,501.436,20.565,202.2,21.787,7.606,0
6.014,4.366,4959.649,4.734,184.31,532.764,24.805,293.896,18.908,4.027,1
5.843,0.597,21256.033,5.095,228.067,476.62,11.416,240.058,28.355,5.843,1
7.61,0.248,19883.963,5.953,281.321,450.51,13.893,260.393,17.678,9.354,0
8.629,2.281,21679.132,6.109,314.009,498.926,4.289,118.586,35.313,5.86,0
7.165,5.844,12895.593,4.283,290.827,490.933,17.142,179.47,29.72,8.782,1
7.672,2.013,25099.781,3.083,185.375,310.781,2.426,179.11,15.895,5.734,0
5.256,8.036,16798.126,6.405,421.203,431.695,6.472,268.563,32.503,7.089,0
6.422,5.482,9789.603,1.284,293.289,369.471,13.034,240.425,27.233,10.487,1
6.026,7.564,10383.732,6.764,212.099,371.056,14.964,180.972,22.126,8.741,0
5.205,2.333,18310.583,4.316,301.059,541.825,5.822,64.14,26.919,3.886,0
7.217,1.366,7122.61,5.106,286.759,593.959,10.059,126.266,28.363,13.198,1
4.857,1.186,29203.289,4.049,250.097,123.439,5.023,224.812,18.602,5.531,1
5.778,4.666,24317.988,7.962,240.113,374.391,11.073,172.359,27.843,10.759,0
6.563,0.658,29374.488,5.598,348.714,368.108,8.897,183.938,20.49,6.597,1
6.269,0.706,28689.253,4.457,411.867,544.377,9.639,223.75,27.723,5.188,0
7.496,1.914,15212.608,4.4,91.94,230.955,15.43,252.249,22.209,6.588,1
7.406,3.751,11849.358,4.804,369.596,110.0,13.767,147.165,17.157,6.224,0
7.994,1.636,1800.0,9.894,266.694,503.512,15.025,222.541,26.655,6.413,0
7.852,6.732,14859.478,2.466,285.119,520.552,11.919,278.63,20.804,7.508,0
8.241,7.637,28976.744,7.266,379.89,190.919,15.726,268.539,23.896,8.26,0
7.098,0.2,12118.971,6.236,80.0,390.072,12.342,160.805,25.371,9.957,1
7.403,4.427,16135.514,8.18,334.257,588.622,10.289,206.218,31.522,7.786,0
7.612,2.022,13895.293,6.358,374.012,275.635,15.068,231.291,20.472,7.539,0
7.242,6.029,19937.468,5.107,206.468,417.126,10.595,191.108,18.081,6.099,1
6.703,4.536,25859.55,7.14,146.514,465.955,11.017,176.294,32.546,6.896,0
6.768,3.621,7495.131,5.56,404.394,233.684,17.307,94.825,23.018,6.493,0
6.282,2.879,8739.456,6.61,115.707,337.339,16.883,142.421,19.838,4.928,0
7.522,0.71,27163.03,7.956,300.585,202.1,11.163,151.757,25.101,11.992,1
7.006,12.5,22264.935,5.285,351.964,385.256,16.428,120.624,21.007,7.836,0
6.437,1.036,15814.026,4.251,298.711,310.081,6.748,196.022,21.447,7.859,1
6.438,9.57,28596.038,3.812,312.994,429.922,11.189,237.661,37.927,9.592,0
5.89,5.173,8627.312,6.001,242.473,481.179,9.117,166.943,17.27,2.753,0
8.079,2.108,23552.888,3.344,304.331,571.635,12.492,68.796,14.659,11.43,1
7.179,1.851,17056.452,4.4,204.78,684.874,15.806,183.489,30.108,5.854,0
6.237,0.677,21442.535,3.165,215.79,429.924,15.001,205.069,20.801,5.81,1
7.909,3.275,1983.511,6.117,268.021,367.012,14.388,201.35,24.851,6.423,1
6.54,0.646,15805.428,3.596,134.113,360.04,13.119,150.337,26.702,9.172,1
5.693,6.996,22289.179,2.527,314.048,289.216,11.783,123.725,12.851,11.26,1
8.121,3.894,17088.354,2.878,80.0,458.779,17.905,238.752,29.615,10.351,0
6.563,3.111,25659.436,3.958,295.839,345.615,5.541,209.345,19.744,6.533,0
6.691,3.425,25441.733,4.139,303.834,467.166,9.5,152.532,34.013,4.163,0
7.141,4.01,11269.336,5.603,197.466,293.037,14.351,107.435,18.382,6.654,1
8.243,2.43,22855.952,4.777,160.113,349.071,19.375,202.243,32.081,6.249,0
7.12,2.7,11047.693,5.841,230.306,456.882,10.944,140.635,33.131,4.439,0
5.901,10.254,17851.1,6.001,319.373,390.011,11.326,211.048,20.161,8.449,0
7.644,6.529,21764.834,6.581,294.384,174.561,6.695,198.681,21.896,7.408,0
6.615,5.018,12070.661,1.284,170.52,403.177,10.063,304.23,21.179,8.301,0
8.988,2.109,22615.02,2.846,273.983,308.787,15.687,185.715,31.814,8.717,1
7.099,0.412,14215.188,6.21,287.266,546.772,19.607,300.042,24.041,8.633,1
4.865,4.612,13725.466,5.523,283.663,521.533,11.18,194.505,26.09,7.284,0
7.457,3.418,22093.231,7.054,181.14,131.048,8.905,153.319,22.168,10.352,1
9.045,2.653,12066.176,2.012,278.235,501.18,12.814,131.948,25.738,6.518,0
8.676,2.997,11735.569,4.15,343.008,451.716,5.234,141.763,26.116,6.251,0
8.931,1.098,24267.514,4.507,310.642,226.915,18.06,213.599,19.539,6.983,0
6.08,1.428,18205.621,5.433,299.976,510.399,6.962,197.104,33.28,8.368,1
8.012,6.538,8048.223,5.172,404.628,251.414,13.912,88.875,21.819,8.628,0
6.378,0.285,23061.669,6.038,279.262,542.445,13.845,246.109,28.974,6.787,0
7.324,5.909,14857.092,4.871,193.438,327.457,15.325,271.23,15.682,6.825,1
5.827,8.278,8380.413,7.845,193.707,222.834,13.65,88.317,26.967,9.749,1
6.456,4.543,1800.0,8.482,279.962,659.49,12.512,245.661,29.176,5.046,0
6.424,4.383,23372.193,2.864,142.809,219.441,14.429,282.57,24.542,12.345,1
7.999,1.416,11910.533,5.19,238.566,308.277,16.256,91.217,29.24,6.859,0
7.901,1.617,9415.009,6.696,304.455,331.81,20.584,164.301,18.898,7.032,1
7.377,2.258,21656.118,6.271,364.547,350.32,7.539,143.275,25.741,8.066,1
5.75,0.883,22737.645,4.284,133.759,488.854,4.224,243.564,14.18,8.358,1
6.788,1.512,12383.831,5.61,273.422,411.949,5.539,167.192,23.862,6.221,1
6.354,3.408,23432.164,1.933,259.2,525.516,4.34,164.999,18.401,8.009,1
7.97,2.145,30856.804,5.062,268.188,449.63,7.101,213.17,22.601,5.719,0
8.278,3.638,26253.311,2.179,277.033,204.24,6.53,275.779,31.0,6.322,0
8.156,6.521,25241.871,6.116,262.308,470.983,10.626,186.61,33.079,4.511,0
6.345,3.616,19541.839,2.868,383.338,433.057,16.348,164.11,15.562,7.653,1
4.5,4.419,14615.832,5.426,370.74,330.045,15.319,174.361,30.223,7.083,0
5.333,0.634,17136.741,5.738,447.18,653.847,9.7,226.198,31.115,3.775,0
8.522,6.441,20364.82,5.252,264.101,478.002,10.089,116.774,24.883,6.174,0
6.699,0.615,9326.172,3.836,230.091,518.007,21.548,189.096,30.876,7.348,1
6.349,2.021,12499.018,4.679,182.74,522.189,15.177,138.425,20.593,8.947,1
8.743,1.152,8219.624,7.462,220.848,354.594,13.277,123.835,20.019,5.093,0
8.365,0.415,19028.713,4.251,325.739,481.006,13.047,83.043,20.044,6.858,1
7.124,3.476,18039.85,5.143,338.825,442.923,11.198,161.676,27.141,5.42,1
6.807,4.698,13257.394,3.986,322.419,338.157,21.514,249.33,22.436,8.705,1
6.968,8.422,22833.245,7.141,208.52,258.41,11.646,80.914,18.848,6.197,0
7.327,3.858,10710.098,5.256,208.979,407.908,13.172,219.85,19.126,8.334,1
8.7,1.503,13016.074,3.572,431.299,475.432,5.08,154.314,23.007,6.755,0
7.522,2.102,22573.422,5.114,194.281,406.949,9.636,131.513,18.075,4.333,0
7.826,0.497,23537.303,4.618,385.405,383.123,10.022,208.913,26.877,7.274,1
8.269,2.292,12327.78,7.885,299.389,408.283,14.688,262.081,29.932,5.268,0
5.93,3.076,19008.277,5.011,202.729,370.562,9.012,272.39,28.648,9.415,1
7.855,4.556,12437.753,2.335,164.319,590.918,12.717,205.603,38.0,10.673,1
6.805,5.461,16217.293,6.097,206.442,437.429,9.771,186.134,25.383,8.548,1
4.584,4.448,18434.943,8.672,300.499,346.624,7.547,211.535,32.832,6.247,0
4.972,1.361,21142.38,7.494,187.682,188.037,7.364,326.233,24.066,7.44,0
6.082,1.022,19564.134,2.894,397.125,381.335,11.72,173.903,21.385,7.922,1
7.631,5.187,19275.555,4.563,247.332,335.781,12.964,252.422,23.691,9.352,1
7.214,0.397,10489.761,5.039,324.538,331.325,11.628,157.42,23.965,7.061,1
7.284,11.193,20023.798,5.063,317.675,518.113,8.752,144.315,22.283,8.135,0
9.051,1.633,21081.925,5.862,402.862,414.568,11.88,287.29,16.721,4.378,0
5.831,7.062,21978.074,4.412,227.773,203.107,11.048,190.146,17.319,7.835,0
7.073,1.905,12823.119,3.269,274.017,479.26,7.812,202.351,29.572,5.851,0
7.404,4.778,23451.307,7.004,145.881,215.156,12.874,220.082,27.838,7.477,0
6.364,1.059,8937.973,2.853,273.768,488.198,20.646,140.904,33.317,5.531,0
7.128,3.22,14699.682,3.496,361.901,347.991,11.827,165.895,20.722,8.141,1
5.5,0.537,15709.126,2.84,283.655,415.429,5.925,154.687,20.181,8.548,1
8.51,4.012,9294.341,6.324,460.0,402.011,19.108,208.27,16.335,6.981,0
6.418,1.041,15610.378,5.313,309.175,387.225,18.157,210.165,29.124,5.841,1
9.131,1.208,18939.626,6.867,219.065,430.143,18.946,156.972,17.826,8.433,0
7.068,2.197,5632.481,3.53,303.74,414.826,12.31,301.527,22.821,10.203,1
8.128,2.583,14934.526,2.594,140.611,629.368,8.974,188.494,24.817,10.859,1
7.047,4.561,6135.394,4.212,197.087,431.874,8.481,195.653,13.932,8.113,1
7.069,4.237,30770.002,4.735,161.554,434.662,17.636,263.892,27.506,7.901,0
6.516,3.482,18881.193,5.518,266.369,319.857,19.726,141.879,28.858,5.033,1
7.219,5.896,18317.89,1.735,259.856,450.707,8.358,161.352,24.605,9.765,1
7.418,4.151,19008.477,6.057,367.434,282.169,1.5,205.703,22.497,3.219,0
6.316,4.372,21429.384,3.312,256.579,543.015,12.42,108.839,22.813,9.545,1
6.975,1.198,23858.007,3.805,179.786,226.878,8.431,176.94,31.121,7.448,1
6.49,6.214,7336.899,7.447,397.542,303.761,9.317,302.798,23.309,3.022,0
9.4,5.692,26016.154,0.734,80.0,209.504,11.428,290.594,22.883,8.006,1
7.01,3.611,25597.864,5.745,268.27,455.357,14.344,239.347,19.018,7.118,1
8.645,5.549,17068.747,5.737,283.497,354.135,8.986,255.051,6.765,6.592,0
6.904,3.031,16728.264,3.462,264.126,487.311,13.112,217.136,29.359,6.914,0
7.359,8.709,1800.0,4.206,307.508,287.929,11.932,166.267,22.983,7.366,1
5.779,3.365,9414.057,7.542,274.409,468.777,2.126,280.397,17.923,7.361,0
6.653,2.952,20872.52,9.026,307.471,474.58,14.952,137.815,35.24,4.744,0
7.311,4.173,25304.014,7.229,213.811,430.416,10.47,243.265,25.549,8.125,1
8.686,9.937,22237.44,8.872,140.981,408.705,6.813,161.995,21.805,6.717,0
7.322,1.957,17007.852,3.717,261.06,421.464,9.233,165.306,28.906,10.256,1
8.484,3.975,30018.173,1.94,177.745,295.717,13.413,219.626,25.134,8.948,0
7.741,2.083,24033.641,4.995,203.075,275.968,12.708,301.869,25.021,9.151,1
8.727,2.949,14940.128,6.71,363.726,470.265,15.4,268.576,19.47,10.751,0
7.041,1.498,31683.719,1.39,397.43,360.757,14.465,208.632,27.039,8.725,1
9.49,4.288,10374.913,3.247,362.13,459.407,7.228,193.458,28.454,7.137,1
6.615,3.156,7933.039,3.469,346.377,591.119,1.5,232.981,19.501,2.795,0
6.334,5.467,14762.815,5.813,270.096,350.141,13.044,265.084,12.01,7.834,1
5.89,6.546,12568.839,5.555,351.313,332.989,15.339,93.169,28.51,10.515,0
9.431,7.236,15127.945,3.55,295.228,366.086,11.589,183.014,26.645,9.01,0
7.919,2.152,22687.59,5.46,430.537,409.677,15.473,132.116,27.884,6.486,0
6.766,4.179,17279.133,2.81,186.961,478.697,7.993,177.973,23.268,7.508,1
8.349,7.555,17446.071,4.247,322.172,401.594,10.943,120.815,28.584,6.399,0
7.788,1.487,17882.296,2.57,157.535,654.426,8.357,90.666,19.213,7.95,1
9.066,3.419,2469.884,4.8,322.66,455.502,15.638,117.441,21.918,6.481,0
5.552,1.579,7650.807,3.499,118.876,498.699,8.403,159.557,16.928,9.991,1
6.835,9.849,14995.477,6.481,161.849,400.577,21.769,222.26,29.713,7.617,0
6.637,7.496,12020.963,5.048,155.977,526.42,10.241,145.236,22.729,7.864,0
5.126,4.707,15993.381,4.647,286.431,380.367,16.092,142.386,24.345,5.909,0
8.16,4.654,26626.834,8.636,295.135,327.693,10.299,211.764,25.513,6.648,0
6.83,1.715,17016.078,5.867,460.0,513.641,18.519,205.773,21.616,5.32,0
7.84,8.102,8905.907,4.364,257.24,398.125,18.348,283.62,27.77,9.951,0
9.46,2.488,12344.851,3.933,330.666,434.432,11.043,241.408,32.616,6.476,1
6.747,1.865,28618.743,2.738,278.674,522.826,13.736,133.576,28.682,7.687,1
6.679,6.792,27461.211,4.968,323.556,421.678,18.233,153.119,13.005,4.612,0
7.219,2.301,21373.203,5.715,277.211,387.09,13.869,231.056,23.637,5.183,1
8.087,1.932,7343.86,1.271,358.467,340.752,8.357,141.24,23.9,6.949,1
6.533,5.689,19494.232,2.372,175.523,532.402,12.815,172.161,30.205,6.84,0
6.469,1.11,19994.031,4.068,80.0,363.993,9.133,95.925,19.815,7.841,1
8.157,4.748,17666.011,2.904,300.479,398.868,13.179,118.136,16.966,11.02,0
7.479,3.448,13794.928,5.187,111.568,439.429,8.956,259.266,27.847,3.769,0
5.055,5.363,15142.898,5.464,376.498,438.934,14.178,199.196,22.888,9.161,0
5.875,4.383,13341.853,4.855,218.41,526.644,4.45,155.404,19.382,8.297,1
8.601,12.5,10057.019,6.2,176.75,396.622,7.451,163.132,21.491,6.287,0
7.502,3.692,26378.921,3.93,460.0,570.166,8.93,284.341,14.816,6.619,0
6.338,2.295,23235.04,5.008,263.432,375.149,11.779,153.875,23.987,9.416,1
6.93,3.17,15647.959,3.093,247.141,449.491,5.696,216.035,21.238,7.288,1
7.113,4.349,19789.159,5.669,328.578,382.947,8.524,237.93,26.091,6.82,1
7.836,9.487,20033.056,5.252,334.314,656.177,16.002,269.473,21.811,5.512,0
5.742,4.967,32728.743,2.703,361.826,362.924,16.537,143.192,23.206,5.895,0
6.259,1.636,23171.696,4.79,151.697,373.776,1.5,113.031,20.359,5.211,0
7.373,12.5,22926.003,5.024,310.569,418.769,9.86,129.298,21.523,8.992,0
7.0,6.362,17746.877,5.662,240.079,372.987,18.237,230.207,16.447,5.988,0
7.672,1.553,14676.244,5.736,186.713,442.739,14.237,299.555,28.987,5.251,0
5.87,1.206,26487.617,3.658,269.09,552.491,14.333,232.119,22.758,7.714,0
7.457,1.003,21739.769,6.627,111.044,422.677,15.039,153.728,11.463,5.931,0
8.192,3.045,12107.977,6.146,343.449,427.112,8.185,255.33,13.805,10.184,1
7.587,3.143,20450.133,3.651,240.293,377.502,13.463,164.2,29.018,7.474,1
7.239,1.83,22943.01,2.815,224.412,344.391,14.623,144.256,22.749,7.769,1
7.004,0.864,3877.099,3.804,253.297,416.584,12.982,171.771,22.884,7.774,1
6.265,1.231,11504.486,2.157,250.761,405.912,10.729,158.038,22.984,8.428,1
7.028,5.038,19857.971,5.516,361.958,545.791,12.284,151.396,25.827,8.679,1
8.36,2.522,4991.002,7.467,171.864,289.911,7.369,257.197,31.877,7.453,0
6.981,1.363,6020.147,7.943,232.512,579.544,15.264,161.632,25.582,5.571,1
6.21,3.439,15741.999,2.921,246.593,387.382,6.041,102.699,24.783,7.123,1
6.608,3.941,20695.038,6.674,174.461,422.824,8.827,222.223,19.687,7.507,1
7.301,4.259,20995.594,5.269,278.542,277.22,15.568,137.495,14.053,4.462,0
6.726,3.342,27785.597,0.5,203.471,472.432,13.806,139.268,25.752,3.611,0
7.585,2.966,18034.715,4.435,145.636,289.743,10.321,228.568,26.22,5.217,1
7.623,7.178,15077.756,4.213,309.729,449.807,4.794,150.101,29.378,3.888,1
7.989,1.279,9002.163,7.522,396.518,438.084,12.292,165.093,32.93,6.524,0
8.524,2.671,14999.92,3.358,269.116,365.925,9.664,192.32,16.273,6.009,1
8.096,0.478,22098.941,6.226,256.221,157.167,14.662,174.251,19.439,7.56,1
6.166,2.401,22392.694,4.886,254.42,664.275,10.175,166.393,26.876,8.677,1
6.196,3.622,19220.024,2.208,221.144,278.497,4.622,61.138,23.007,7.921,0
7.024,5.65,21056.247,3.996,364.458,437.73,6.273,180.493,31.372,8.182,0
6.649,0.496,25796.493,8.163,272.994,317.423,10.579,278.74,21.877,9.103,0
5.962,3.543,17989.267,4.753,80.0,530.76,12.989,224.63,34.606,6.813,0
6.658,10.425,26387.572,6.912,366.911,359.462,7.263,169.347,23.325,2.708,0
6.625,4.49,12776.796,6.802,346.076,314.763,9.087,215.86,32.44,4.26,0
6.428,1.068,17023.608,4.203,316.136,476.419,16.066,224.505,9.04,8.297,1
6.784,2.405,14374.584,2.533,80.0,252.365,17.493,143.687,25.821,7.753,1
8.278,4.595,22652.583,2.796,264.749,355.407,13.746,259.145,23.135,8.651,1
7.299,1.903,10905.851,8.003,340.941,487.829,11.217,198.969,10.857,12.516,1
9.572,3.852,15408.524,5.403,297.257,585.821,9.704,172.822,22.911,7.795,0
7.271,3.688,5412.103,1.632,282.438,289.511,14.927,277.474,15.821,7.228,1
6.81,3.01,21363.445,6.768,341.119,331.613,11.076,76.242,19.986,8.023,1
7.104,0.961,25604.137,1.526,276.841,447.257,16.641,125.33,24.77,5.258,1
7.356,1.733,23419.602,3.448,367.308,165.309,16.877,225.288,22.287,8.759,1
