power_usage,water_usage,gas_usage,temperature,humidity,usage_score,anomaly
135.28,43.11,22.48,26.92,44.82,36.0,0
119.41,50.05,23.99,25.53,79.16,32.06,0
119.21,42.71,26.22,31.75,73.36,34.94,0
97.93,44.2,25.33,38.2,76.99,34.15,0
128.75,57.91,29.74,32.01,91.74,38.84,0
160.19,19.8,11.9,31.26,72.67,35.46,0
116.93,55.31,14.13,29.34,56.42,33.03,0
139.93,75.29,43.34,23.22,57.14,43.88,0
128.79,50.87,21.05,25.29,52.06,34.4,0
114.95,56.83,44.76,28.76,67.63,39.39,0
152.81,45.98,27.56,24.9,43.83,39.82,0
134.71,74.09,26.66,24.6,56.82,39.48,0
137.97,42.22,30.76,25.04,51.74,37.06,0
131.35,39.19,10.0,38.06,33.01,37.91,0
140.43,37.66,37.39,21.54,56.22,36.49,0
119.34,54.95,46.54,29.0,42.33,41.73,0
92.27,37.71,18.63,34.61,62.81,29.52,0
104.19,31.52,15.23,28.26,48.49,27.53,0
150.1,55.29,38.56,24.37,51.5,42.62,0
147.34,42.17,24.28,22.41,24.14,37.25,0
144.91,67.75,18.26,35.34,95.0,41.87,0
169.95,58.75,28.39,16.91,44.96,40.83,0
99.7,43.84,31.27,29.5,51.23,32.78,0
73.95,57.25,23.37,33.78,33.68,31.14,0
150.82,39.63,32.76,28.69,48.4,41.48,0
158.72,50.77,20.88,28.89,88.2,39.73,0
107.8,31.58,33.23,26.87,45.3,31.97,0
131.29,33.21,43.33,25.8,39.84,38.59,0
97.83,45.98,21.44,29.65,44.37,30.8,0
147.91,39.91,28.73,35.45,56.45,43.01,0
126.82,49.24,32.14,34.59,67.51,40.35,0
123.3,48.68,17.2,33.78,45.02,36.77,0
138.82,48.65,20.65,29.85,54.7,37.95,0
129.2,39.58,21.21,18.54,62.31,29.04,0
138.44,45.32,27.98,27.36,66.61,37.33,0
121.43,74.12,29.01,24.04,56.11,37.41,0
165.97,24.82,15.87,33.11,62.46,39.59,0
137.96,42.44,10.0,32.35,90.8,33.81,0
103.09,55.09,29.47,21.74,79.11,29.25,0
93.06,41.04,27.92,28.11,59.72,29.27,0
123.61,63.81,14.15,18.31,40.5,30.71,0
107.38,46.68,24.13,32.53,30.07,35.42,0
114.92,47.52,10.0,31.86,58.0,31.77,0
128.65,38.48,50.17,26.9,50.68,40.5,0
139.45,44.65,19.26,41.56,37.94,43.86,0
99.39,47.87,28.92,27.55,53.14,31.65,0
107.79,49.44,29.36,22.3,56.47,30.7,0
122.15,62.42,26.67,28.19,46.07,37.92,0
116.39,35.53,33.36,37.28,60.78,38.53,0
137.95,49.84,14.43,17.65,48.26,30.68,0
123.03,35.62,35.75,27.09,66.73,34.92,0
126.92,33.2,29.48,25.17,71.44,32.58,0
116.33,37.09,30.4,32.21,49.75,36.04,0
118.48,56.92,30.0,12.0,44.3,29.28,0
129.87,39.42,23.66,29.37,65.57,34.98,0
120.63,69.7,34.99,23.74,53.31,38.07,0
65.69,36.85,33.11,29.65,57.75,25.87,0
145.0,56.25,32.56,25.02,95.0,38.55,0
135.97,70.15,11.51,26.65,45.38,37.11,0
141.65,60.74,19.62,28.88,51.63,39.57,0
118.16,59.99,15.86,24.23,71.87,30.99,0
105.08,54.93,14.66,30.4,58.93,31.38,0
138.39,52.52,19.92,25.81,30.7,37.42,0
149.91,55.82,16.99,30.29,53.59,40.34,0
176.12,57.96,24.71,12.81,53.69,38.47,0
136.27,33.0,42.96,34.61,43.63,43.58,0
138.36,62.66,22.18,21.4,48.29,36.29,0
94.62,57.99,32.44,28.61,55.43,33.47,0
141.38,32.05,19.9,25.14,72.61,32.65,0
129.65,58.96,23.9,27.76,43.69,38.02,0
127.61,50.48,44.87,14.23,91.41,32.35,0
105.27,40.39,39.06,22.47,61.09,31.16,0
125.35,62.02,17.04,32.55,68.5,37.18,0
170.2,51.21,39.77,28.83,30.58,49.23,0
115.13,58.62,26.0,33.99,72.95,37.52,0
137.12,47.38,27.5,34.5,68.82,40.72,0
167.69,32.72,25.74,22.27,41.35,39.01,0
137.92,50.29,31.98,17.83,69.5,33.98,0
133.59,23.61,36.26,24.95,50.89,34.98,0
102.38,74.63,17.47,29.31,43.1,34.57,0
140.82,36.67,23.32,21.64,69.64,32.41,0
146.92,58.69,47.41,16.08,25.83,41.79,0
100.26,46.54,32.45,27.87,65.21,32.02,0
91.6,47.33,24.65,32.43,81.97,30.15,0
139.72,47.68,25.9,20.44,64.11,34.05,0
179.39,41.84,20.37,14.92,20.0,38.5,0
151.8,50.04,43.52,35.57,75.99,47.76,0
109.43,51.34,38.84,34.34,55.18,39.62,0
88.96,32.66,32.31,26.67,49.24,28.21,0
104.13,36.07,27.61,34.66,91.98,32.15,0
91.16,41.5,48.74,40.49,72.75,39.52,0
148.64,44.41,23.12,28.08,46.02,39.26,0
141.26,52.44,11.05,36.12,60.55,39.45,0
114.6,46.2,25.34,31.03,47.3,35.32,0
148.41,50.48,13.85,33.78,51.79,40.41,0
140.8,25.63,17.82,34.12,44.55,37.04,0
109.17,56.64,19.6,37.89,95.0,35.48,0
159.05,61.85,38.33,20.28,95.0,40.88,0
173.27,61.9,25.45,32.4,41.72,49.07,0
117.43,61.84,33.81,32.74,45.38,41.01,0
125.92,81.8,25.68,24.83,67.7,38.31,0
79.22,42.6,35.24,42.62,60.75,35.95,0
131.98,43.4,30.26,25.74,42.65,36.83,0
124.87,46.46,44.39,37.54,54.18,44.69,0
106.46,55.37,10.0,22.84,62.69,26.6,0
117.86,60.62,36.53,37.32,73.78,42.44,0
110.32,51.44,32.93,24.34,52.55,33.5,0
85.52,58.41,18.69,32.42,69.79,29.78,0
135.97,42.87,30.4,30.87,74.83,38.47,0
132.85,46.9,10.12,26.39,20.0,34.1,0
117.25,44.87,37.49,26.09,49.28,35.96,0
100.75,45.96,41.19,35.85,20.0,40.38,0
112.58,51.29,34.77,26.74,68.49,34.74,0
150.07,53.25,34.81,23.78,85.73,39.42,0
99.14,76.44,10.0,14.82,25.09,26.1,0
137.76,42.26,17.71,23.54,51.34,33.17,0
111.98,54.09,35.1,26.34,62.44,35.2,0
140.48,47.04,22.37,38.93,25.7,44.42,0
129.09,76.89,28.44,37.12,48.94,45.94,0
83.1,39.73,31.31,25.96,52.13,27.41,0
136.35,48.47,47.11,35.21,53.04,46.59,0
148.98,43.93,32.37,21.98,20.53,39.7,0
128.27,55.68,32.06,29.15,66.29,38.84,0
97.18,57.89,16.18,34.34,44.65,33.42,0
158.22,60.34,44.51,16.26,35.53,42.96,0
109.2,18.0,24.11,31.49,41.93,30.61,0
119.85,34.15,43.01,31.55,24.5,40.22,0
109.53,52.05,13.19,31.34,69.21,31.38,0
125.66,50.25,17.94,24.07,42.98,32.85,0
60.0,37.48,14.5,23.23,65.26,16.88,0
150.74,42.37,33.32,26.51,42.44,41.19,0
140.04,45.87,22.47,21.84,50.25,34.43,0
97.76,40.02,10.25,43.96,77.72,32.75,0
146.39,77.88,33.89,45.0,58.46,53.96,0
106.46,53.72,16.07,30.63,79.8,30.87,0
113.3,37.3,26.61,29.02,39.99,33.51,0
146.94,59.11,10.82,28.29,60.91,37.42,0
108.01,35.29,36.1,27.73,78.16,32.0,0
141.37,47.5,28.64,31.69,75.74,40.03,0
136.35,61.14,35.99,37.28,45.32,47.12,0
104.35,46.02,15.77,28.19,58.17,29.2,0
97.92,74.86,43.09,30.46,58.32,39.76,0
142.79,34.6,25.09,28.08,93.2,34.95,0
153.53,47.74,28.71,26.06,55.93,40.44,0
100.82,48.13,28.15,36.1,49.21,36.23,0
172.96,49.41,23.39,12.0,35.23,36.9,0
103.02,56.23,35.78,32.47,61.94,37.14,0
114.15,58.18,15.58,31.92,53.46,34.72,0
123.33,69.03,29.0,32.07,50.42,41.34,0
60.0,56.38,24.17,25.77,84.36,22.16,0
122.87,47.13,31.75,27.7,66.32,35.87,0
60.0,45.79,19.6,25.29,41.76,21.47,0
125.47,46.34,26.16,22.99,65.13,32.59,0
114.57,47.84,24.92,35.66,56.99,37.28,0
89.87,70.54,18.13,21.84,66.45,27.0,0
115.19,38.27,23.59,26.05,42.22,31.66,0
148.15,51.75,29.41,22.54,49.22,38.78,0
88.07,47.81,13.88,31.51,79.35,26.66,0
104.55,40.17,34.02,26.95,60.99,32.03,0
89.86,65.39,43.05,18.67,95.0,29.25,0
150.62,44.18,24.87,41.53,53.69,46.34,0
132.11,39.79,24.47,28.43,20.63,37.41,0
136.29,54.1,37.39,26.65,74.44,39.68,0
134.14,43.79,28.6,25.0,52.28,36.03,0
103.37,48.49,31.64,29.46,75.6,32.94,0
173.64,35.56,25.68,26.28,92.16,39.93,0
112.55,60.81,15.23,28.83,71.18,32.28,0
147.75,67.84,15.81,44.24,65.58,47.73,0
94.34,32.05,23.58,28.65,22.17,29.35,0
93.05,55.54,28.44,32.34,60.14,33.51,0
151.98,62.84,50.71,22.71,46.9,46.33,0
101.46,59.61,23.31,31.23,41.53,34.74,0
114.07,54.45,35.8,31.51,79.43,37.53,0
142.52,68.07,37.76,23.92,53.49,42.53,0
114.85,76.64,42.21,35.52,75.46,44.52,0
149.74,55.18,49.48,33.46,52.99,49.63,0
143.98,46.06,20.72,26.71,66.48,36.37,0
106.72,54.77,42.68,29.51,42.62,38.75,0
111.22,56.97,26.54,25.41,69.72,32.58,0
127.37,45.77,26.93,30.14,68.23,36.46,0
111.28,70.57,51.75,26.97,37.15,42.96,0
155.72,49.66,17.37,26.23,61.04,38.21,0
145.68,56.93,14.64,13.41,60.22,30.4,0
136.24,46.84,29.92,13.28,39.58,31.92,0
126.35,37.8,22.9,22.21,54.69,30.9,0
78.62,48.01,24.67,21.51,46.35,24.23,0
103.8,71.62,24.26,45.0,38.88,44.09,0
148.62,82.09,29.56,33.25,80.71,46.93,0
60.0,52.9,31.39,35.07,34.89,30.53,0
155.3,42.01,38.14,21.64,71.43,39.24,0
132.68,61.72,24.73,17.71,73.57,32.64,0
109.98,54.11,29.71,33.38,20.0,39.19,0
135.74,60.55,10.0,22.3,48.6,33.03,0
135.73,56.36,25.97,38.84,65.4,43.7,0
121.58,43.63,29.82,33.17,26.68,39.4,0
113.11,52.06,24.24,26.0,55.96,32.66,0
146.59,47.65,35.62,27.44,77.34,40.46,0
134.32,41.02,27.6,35.04,59.23,40.1,0
119.25,73.62,26.33,18.97,58.45,33.65,0
93.11,34.69,23.45,40.26,61.01,33.32,0
117.17,45.37,30.82,23.83,82.66,31.62,0
98.09,49.39,22.92,25.54,68.06,28.44,0
132.15,46.13,37.13,30.81,41.55,41.49,0
103.66,55.99,41.7,31.18,65.88,37.8,0
124.4,66.83,34.74,37.37,48.1,45.37,0
60.0,47.37,18.44,33.87,63.42,24.62,0
129.85,71.09,19.95,26.52,60.2,37.36,0
109.71,48.1,38.67,31.64,58.99,37.63,0
135.07,53.29,31.79,30.58,72.62,40.06,0
163.62,57.83,27.3,29.75,46.54,45.65,0
121.28,40.78,40.14,23.76,68.41,34.63,0
144.43,49.94,37.3,31.46,73.24,43.01,0
120.28,59.87,13.89,29.1,49.66,34.43,0
130.02,51.54,41.55,27.12,53.07,40.5,0
131.58,58.11,32.03,26.93,52.38,39.35,0
128.84,65.13,30.83,39.04,53.54,45.55,0
119.59,27.55,39.0,19.38,53.18,30.77,0
141.88,51.38,48.58,29.79,54.86,45.54,0
102.44,45.24,24.93,36.42,78.56,34.04,0
91.47,56.27,45.55,24.09,45.65,34.03,0
100.16,23.11,13.22,31.71,39.67,27.31,0
119.11,27.8,32.1,16.66,77.11,26.51,0
76.69,62.88,24.95,27.08,20.0,30.13,0
152.26,56.09,20.84,33.72,50.15,43.62,0
137.42,42.95,17.48,25.17,60.55,33.5,0
133.57,35.26,26.15,21.72,45.82,32.82,0
188.0,43.77,47.43,15.68,40.64,46.16,0
112.7,55.72,25.24,23.85,59.26,32.11,0
132.03,36.71,16.83,38.39,31.17,39.58,0
183.19,50.19,25.83,35.46,31.63,51.35,0
115.31,43.4,38.09,20.33,66.84,31.79,0
109.17,32.23,40.11,27.92,69.03,33.3,0
108.97,49.48,16.42,26.11,65.58,29.26,0
113.87,64.0,34.74,35.89,41.7,42.66,0
156.65,45.31,35.7,35.59,77.5,46.03,0
80.66,21.54,29.3,25.76,60.99,23.4,0
125.82,52.55,24.19,34.31,46.64,39.63,0
138.5,39.66,31.81,33.64,43.87,41.74,0
137.24,39.45,28.63,21.77,66.55,33.66,0
140.02,58.62,35.67,37.11,48.29,47.11,0
88.14,48.25,34.42,23.71,56.08,28.93,0
115.11,76.88,20.06,29.15,55.34,37.11,0
103.44,59.52,17.32,33.27,57.16,33.89,0
123.45,63.17,16.62,16.97,38.61,30.61,0
158.98,33.68,26.78,36.26,54.71,44.15,0
157.95,39.71,33.2,30.33,63.93,42.93,0
136.65,44.37,11.02,25.43,38.93,33.22,0
89.37,66.26,29.57,27.12,65.14,31.76,0
88.78,39.43,16.49,24.14,55.06,23.78,0
132.03,46.25,14.43,45.0,52.04,42.6,0
117.31,51.18,33.71,22.16,81.42,32.38,0
127.37,53.54,36.01,38.51,57.23,44.46,0
129.77,56.57,34.41,24.05,48.61,38.13,0
134.81,38.33,35.18,19.75,20.0,35.95,0
154.92,72.06,26.85,36.09,85.74,47.18,0
67.94,56.17,20.88,35.67,48.84,29.5,0
108.88,62.09,31.64,34.41,28.84,40.65,0
133.6,52.3,29.46,24.14,72.51,35.89,0
131.75,54.66,38.47,29.65,23.14,43.27,0
112.9,77.68,26.32,19.88,32.03,34.85,0
127.88,30.53,19.31,25.73,39.53,31.81,0
132.95,49.79,38.16,31.15,49.58,42.16,0
147.95,72.03,32.73,28.42,33.9,46.09,0
103.21,42.14,25.12,37.76,55.52,35.61,0
158.59,49.47,30.05,39.1,42.88,49.09,0
83.61,50.52,30.65,37.01,20.0,35.98,0
109.61,60.85,13.98,19.06,34.07,28.43,0
128.35,63.94,22.11,13.31,41.64,30.93,0
152.93,28.62,17.45,28.7,37.83,37.18,0
131.91,34.01,29.0,23.23,90.71,31.54,0
111.82,51.86,25.53,29.62,76.4,33.51,0
149.89,41.94,21.14,27.62,60.42,37.72,0
109.23,49.36,19.89,26.04,45.96,31.07,0
116.46,54.72,18.34,41.13,61.74,39.5,0
80.37,22.5,25.79,37.91,65.08,28.5,0
128.29,30.81,19.83,42.12,70.66,38.69,0
162.34,52.01,22.8,29.77,60.4,42.83,0
135.79,30.85,21.37,19.33,80.12,28.55,0
136.18,48.18,45.68,22.31,65.07,39.12,0
132.88,80.52,29.91,40.73,45.16,49.48,0
160.78,47.17,24.3,29.88,58.82,42.38,0
125.04,71.53,35.28,36.13,37.6,46.17,0
118.0,44.29,32.44,28.99,49.87,36.23,0
111.09,61.76,51.29,25.21,50.65,40.02,0
126.22,45.18,35.29,26.37,57.29,36.84,0
98.84,47.61,29.17,22.39,22.73,30.52,0
91.73,40.71,33.32,22.88,31.9,29.05,0
113.07,62.2,28.16,20.65,23.51,33.97,0
142.12,45.49,33.74,26.85,74.62,38.74,0
150.75,69.94,30.21,23.94,56.99,42.3,0
144.7,36.84,33.84,36.32,21.34,45.42,0
126.76,46.63,21.0,36.37,84.67,37.34,0
102.91,64.74,21.62,26.8,44.2,32.97,0
111.78,51.5,23.56,36.02,51.43,37.42,0
131.25,69.32,27.64,35.31,50.44,44.1,0
70.49,67.17,39.67,41.74,68.9,38.04,0
106.93,40.33,30.04,31.31,60.41,33.74,0
120.64,71.6,20.85,27.27,20.0,38.38,0
116.03,54.57,25.61,32.65,37.56,38.12,0
115.35,58.87,40.1,27.95,53.44,38.93,0
147.2,59.73,17.14,20.09,71.5,34.44,0
94.15,68.28,32.26,25.02,70.04,32.26,0
159.76,58.73,35.72,24.51,73.69,43.12,0
105.56,69.34,10.0,25.05,67.75,29.25,0
144.16,43.9,25.33,29.16,36.04,39.95,0
172.04,52.38,35.3,22.55,92.98,42.4,0
127.11,44.37,29.81,21.24,28.4,34.45,0
120.8,60.88,21.84,32.51,65.0,37.51,0
138.16,74.56,29.37,36.72,60.56,46.69,0
128.21,30.52,19.0,19.72,62.92,27.62,0
109.13,61.7,29.91,26.47,20.0,36.69,0
97.59,39.9,23.72,42.37,55.9,36.23,0
122.95,44.03,39.95,28.8,59.17,38.32,0
117.11,41.03,31.62,17.1,26.63,30.63,0
126.52,66.98,33.19,30.0,53.93,41.42,0
118.47,63.5,25.28,27.59,62.03,35.98,0
151.39,46.51,14.01,30.15,20.87,40.16,0
162.9,29.59,10.0,39.98,39.26,42.89,0
129.06,44.18,16.37,39.13,80.97,37.86,0
165.34,40.32,21.03,22.02,54.59,37.73,0
134.57,54.11,28.26,25.45,55.29,37.54,0
118.65,49.45,23.97,30.99,57.3,35.66,0
101.56,46.99,26.42,24.72,46.28,30.25,0
142.89,41.37,21.46,33.67,51.47,39.92,0
142.41,60.72,33.48,19.4,58.12,37.96,0
131.96,41.85,46.93,21.1,45.24,38.16,0
150.54,52.11,17.73,39.63,89.5,42.99,0
138.27,64.01,18.96,25.95,20.0,39.38,0
120.38,51.68,24.62,34.13,54.49,38.16,0
142.09,50.19,23.55,40.01,72.86,43.62,0
121.45,64.83,19.46,29.7,43.71,37.27,0
106.94,46.25,26.57,30.27,70.88,32.69,0
113.02,46.0,30.96,41.43,64.88,40.69,0
132.29,35.12,32.81,32.61,47.07,39.55,0
114.75,47.24,47.41,41.33,39.88,46.32,0
116.53,45.66,26.3,28.78,40.68,35.04,0
114.12,33.43,37.44,45.0,71.37,42.14,0
138.2,42.32,30.59,24.85,92.01,34.96,0
175.85,39.29,25.21,24.44,26.91,43.08,0
139.12,50.84,17.24,42.55,48.13,44.16,0
120.79,31.23,24.53,42.08,52.46,39.42,0
138.85,57.28,38.12,36.05,65.8,45.9,0
138.11,59.74,27.44,33.12,30.05,43.86,0
158.94,61.88,49.12,23.82,30.29,48.46,0
150.46,45.68,40.97,34.29,29.77,47.97,0
164.97,87.91,19.09,35.46,35.02,51.56,0
112.64,40.13,35.4,24.57,49.75,33.19,0
113.44,56.62,30.86,31.23,20.0,39.37,0
140.04,50.22,18.74,28.86,64.64,36.93,0
152.96,56.06,38.56,27.18,58.01,44.32,0
118.78,64.82,16.16,31.63,73.67,35.46,0
136.12,56.08,34.45,22.89,95.0,36.31,0
113.5,47.71,20.66,25.45,95.0,29.04,0
143.09,48.56,30.59,35.92,52.81,44.22,0
124.66,46.95,19.53,45.0,66.29,41.88,0
150.31,66.0,40.13,38.03,55.1,51.19,0
144.88,18.38,21.35,27.38,41.09,34.41,0
129.93,46.8,31.52,29.47,67.57,37.86,0
103.67,41.38,37.06,25.67,20.0,34.19,0
102.85,67.54,21.86,24.71,66.27,31.26,0
161.96,37.3,28.7,17.62,50.6,36.54,0
98.01,63.74,24.76,33.66,52.03,35.74,0
177.26,24.19,32.11,39.41,60.93,48.66,0
82.4,57.68,28.38,15.3,68.96,22.92,0
111.4,62.85,31.05,36.6,60.75,40.56,0
147.7,75.36,30.42,23.92,31.73,43.81,0
119.38,58.4,26.45,16.44,64.91,29.99,0
122.98,70.15,21.34,31.27,41.54,39.64,0
169.19,46.34,23.76,30.99,50.29,44.62,0
136.78,56.22,29.69,32.75,57.18,42.13,0
163.95,62.47,15.23,43.56,59.43,49.72,0
143.53,53.27,16.28,32.39,20.0,41.4,0
120.69,43.6,15.45,25.16,65.5,29.84,0
73.26,53.25,29.33,20.62,42.21,24.88,0
103.1,40.82,14.86,23.11,39.09,26.44,0
109.26,47.18,32.45,41.62,68.15,40.46,0
162.24,30.56,35.05,33.19,20.05,46.48,0
133.96,78.35,26.85,43.87,71.49,48.89,0
111.49,27.24,25.5,29.37,59.74,30.7,0
111.08,48.67,38.2,27.69,45.54,36.55,0
130.79,35.07,28.9,38.68,76.6,39.89,0
168.79,55.51,18.4,37.92,60.09,47.53,0
90.51,22.37,37.1,41.83,49.14,35.79,0
126.74,47.02,19.45,26.35,56.2,33.43,0
142.01,33.02,31.3,38.22,58.38,42.88,0
131.28,52.72,23.46,29.18,45.92,37.94,0
83.92,39.22,31.69,40.47,43.07,35.29,0
123.44,56.07,41.47,31.97,59.28,42.04,0
147.53,68.63,19.6,34.67,50.89,44.66,0
119.41,74.88,25.35,21.38,59.85,34.76,0
91.65,28.05,28.33,33.55,23.0,31.85,0
121.06,51.94,25.19,27.75,61.64,34.9,0
163.06,53.22,11.18,31.13,34.77,42.31,0
141.88,62.48,39.27,23.74,20.0,43.58,0
162.59,64.85,40.37,26.93,79.03,46.55,0
160.64,48.6,10.0,23.0,59.16,35.66,0
137.23,37.99,18.83,27.74,53.82,34.72,0
146.67,46.12,22.7,24.18,40.83,37.35,0
107.94,30.39,31.99,15.34,65.56,24.75,0
125.04,37.11,24.08,34.44,33.76,38.01,0
96.5,63.56,19.49,31.76,47.54,33.45,0
120.12,67.56,22.32,31.43,45.69,38.87,0
134.55,62.42,32.73,25.44,64.33,39.32,0
131.69,73.95,42.9,19.4,53.57,40.38,0
153.77,61.12,33.45,26.02,39.9,44.28,0
127.04,27.85,42.26,36.37,55.13,41.34,0
60.0,45.69,24.59,45.0,43.85,32.4,0
122.49,60.66,30.36,28.6,83.37,36.96,0
108.23,54.63,29.89,31.51,80.12,35.05,0
148.87,40.97,28.81,14.54,55.8,32.93,0
103.64,58.84,34.58,26.07,54.79,34.49,0
107.24,42.02,29.39,22.77,81.59,28.55,0
123.99,58.88,39.11,32.54,63.23,42.06,0
116.38,68.17,32.76,30.18,66.69,39.11,0
181.14,49.0,22.97,30.42,65.91,45.89,0
129.93,64.29,31.63,19.03,54.75,35.76,0
159.58,63.47,43.42,20.06,53.87,44.37,0
96.77,61.62,16.84,21.22,55.8,26.91,0
187.79,73.82,28.74,17.4,31.95,47.14,0
120.48,54.21,32.25,29.76,72.42,37.28,0
121.89,36.54,55.61,12.96,36.72,34.05,0
102.34,50.23,39.6,25.49,29.53,35.23,0
129.58,27.9,24.83,26.28,66.06,32.03,0
145.61,40.09,11.74,29.09,49.73,35.7,0
157.71,51.39,40.87,23.77,27.96,44.88,0
138.84,49.02,40.14,42.21,58.13,48.69,0
137.71,73.73,24.08,34.34,58.4,44.14,0
157.89,31.45,18.75,22.84,62.92,34.6,0
131.16,50.71,17.88,23.2,74.91,31.86,0
143.67,48.56,22.62,29.77,73.02,38.32,0
141.07,44.12,36.97,34.64,32.56,45.14,0
128.13,56.47,26.49,29.72,63.3,38.02,0
107.56,34.4,48.53,43.48,45.65,44.28,0
150.27,18.0,33.88,26.52,73.43,36.29,0
153.28,39.24,23.2,31.16,60.47,40.21,0
122.39,47.33,21.36,26.56,63.44,32.89,0
78.39,72.55,17.91,39.99,52.98,34.91,0
61.76,60.55,33.13,29.92,62.72,28.37,0
129.45,32.9,23.0,33.69,92.49,34.65,0
95.92,42.95,28.2,24.48,62.91,28.14,0
85.77,50.04,30.61,28.17,55.72,30.09,0
117.84,31.02,29.29,29.1,77.62,32.25,0
141.27,45.7,25.74,25.17,60.43,36.57,0
145.92,72.5,42.93,39.17,55.76,52.52,0
78.34,54.38,27.58,23.91,46.91,26.94,0
142.93,61.33,26.2,29.24,51.4,41.65,0
142.24,69.87,19.38,45.0,70.05,48.03,0
98.22,68.99,38.7,31.66,53.64,38.77,0
115.43,31.07,21.63,26.11,76.96,28.53,0
133.23,51.43,26.07,20.13,36.87,34.66,0
159.15,48.23,25.39,27.33,63.66,40.97,0
131.75,46.13,10.0,28.19,20.0,34.67,0
129.63,57.51,40.64,34.81,75.99,43.74,0
95.19,28.55,24.49,27.41,62.62,26.58,0
125.55,64.23,35.42,40.98,69.67,46.1,0
103.42,61.38,21.25,42.4,45.25,40.25,0
99.25,70.55,31.08,32.11,73.3,36.59,0
70.65,50.69,25.71,27.97,54.43,26.25,0
132.8,49.28,19.71,26.85,51.3,35.39,0
143.86,61.4,32.46,33.1,59.29,44.87,0
112.17,43.06,29.01,26.49,62.65,32.3,0
116.59,45.79,28.39,24.73,45.63,33.3,0
123.64,29.2,27.34,36.93,44.09,38.16,0
85.14,61.42,31.73,32.44,37.85,34.87,0
149.57,43.89,11.44,24.74,23.45,36.01,0
89.59,47.57,24.8,26.08,68.99,27.33,0
131.09,68.85,38.98,23.46,32.04,41.72,0
160.37,63.49,33.65,24.59,63.92,43.93,0
88.38,53.35,31.35,19.62,32.46,28.09,0
122.94,52.15,40.52,22.85,36.14,37.78,0
114.32,45.77,17.76,30.19,20.0,34.34,0
174.36,50.86,13.69,18.65,61.94,37.02,0
144.86,61.42,19.21,30.35,54.89,40.72,0
130.92,47.42,18.48,21.74,63.73,31.32,0
115.4,60.71,24.54,30.22,65.4,36.0,0
107.13,47.8,25.62,19.68,64.41,27.74,0
74.51,61.2,22.34,30.56,48.65,29.19,0
146.71,66.4,43.39,28.14,53.71,46.5,0
121.43,50.24,34.31,30.27,43.1,39.11,0
131.06,30.54,20.84,31.52,84.31,33.41,0
127.21,38.27,26.31,31.78,48.53,37.03,0
97.15,33.15,22.14,30.28,65.6,28.3,0
122.88,28.99,28.56,24.65,62.84,31.22,0
108.67,64.6,21.21,25.35,52.52,32.74,0
124.95,58.56,29.01,17.98,59.53,32.66,0
127.33,49.67,19.94,20.75,67.17,30.67,0
131.2,54.35,26.38,33.43,72.52,39.64,0
104.29,44.25,35.34,31.5,43.34,36.03,0
86.56,53.35,25.83,24.77,39.05,28.68,0
148.26,57.92,37.65,22.36,24.2,42.8,0
133.22,46.52,17.65,45.0,45.79,43.94,0
151.62,44.44,39.31,32.14,81.11,43.96,0
115.76,75.54,33.11,27.64,82.81,38.03,0
131.13,51.63,26.52,27.41,85.7,35.62,0
151.5,58.38,28.38,25.88,88.94,39.75,0
144.4,55.35,23.68,22.74,46.84,37.45,0
93.21,41.83,31.77,39.96,43.01,37.09,0
114.48,70.55,12.01,43.87,83.4,40.13,0
143.44,59.31,18.99,29.09,49.38,39.75,0
116.76,38.74,39.62,22.59,62.07,33.14,0
127.22,57.53,33.48,29.21,54.11,39.89,0
130.98,68.67,28.23,28.65,54.36,40.57,0
156.72,60.24,34.86,26.89,29.36,45.99,0
146.77,24.25,11.17,31.56,55.31,34.51,0
133.18,47.62,26.07,33.29,32.68,40.91,0
127.73,44.1,40.96,31.07,47.5,41.16,0
101.42,67.27,43.59,30.24,44.23,40.04,0
131.53,45.33,33.49,21.95,65.97,34.74,0
122.91,59.83,29.89,24.26,89.23,34.34,0
107.32,64.83,32.16,36.14,41.38,41.11,0
155.44,77.65,20.32,29.29,37.11,45.52,0
157.81,80.74,26.71,30.72,33.93,48.78,0
149.02,46.49,31.91,33.39,77.51,42.81,0
126.18,39.19,36.46,24.97,31.41,36.86,0
92.45,61.95,33.72,26.82,47.99,33.42,0
134.12,46.41,22.47,27.58,20.0,37.82,0
116.02,47.18,15.12,41.82,39.72,39.04,0
150.29,49.74,25.34,32.56,71.59,41.8,0
159.23,47.42,35.34,34.74,45.8,47.86,0
102.54,65.09,30.23,19.97,51.79,31.22,0
90.2,50.71,27.5,30.01,74.07,30.24,0
167.48,28.55,10.0,34.27,58.68,39.75,0
104.89,69.08,27.52,24.43,61.64,33.29,0
151.66,60.32,21.84,30.33,56.15,42.34,0
128.7,63.89,18.07,30.4,74.01,36.94,0
119.44,53.76,33.12,25.85,42.7,36.77,0
102.49,56.71,20.03,30.47,53.73,32.74,0
111.79,71.12,27.72,27.89,52.17,37.07,0
138.48,54.52,22.96,36.79,85.29,41.2,0
147.87,55.16,31.62,25.17,52.44,40.89,0
146.65,34.85,19.24,25.05,85.19,33.16,0
79.28,39.36,19.05,26.08,55.83,23.6,0
134.37,60.6,41.71,37.59,52.04,47.88,0
99.09,44.5,42.24,33.15,41.89,37.69,0
130.24,41.2,25.72,35.33,47.08,39.7,0
173.31,39.51,25.19,27.39,62.18,42.36,0
112.6,49.46,27.59,36.91,51.89,38.67,0
