pm25,pm10,no2,so2,co,o3,nh3,temperature,humidity,wind_speed,aqi_category
118.004,153.038,63.316,21.426,2.082,5.0,45.664,22.588,58.37,1.186,Poor
30.985,46.272,52.702,11.628,1.885,35.614,36.218,38.694,34.958,1.577,Moderate
35.837,66.749,71.486,3.954,1.026,51.903,38.07,28.741,66.047,0.418,Moderate
28.265,44.783,42.821,13.292,1.722,34.129,49.552,23.107,49.057,0.3,Moderate
58.028,109.294,37.478,26.405,1.078,23.752,24.765,39.213,70.698,6.527,Moderate
18.778,20.0,75.887,33.312,0.44,9.827,26.549,40.028,46.561,4.002,Good
57.376,113.178,74.97,12.653,1.977,42.727,6.618,28.522,45.555,2.316,Poor
11.911,37.352,67.954,33.373,1.218,46.802,23.728,30.863,39.366,4.388,Moderate
18.975,36.1,45.215,32.542,0.578,40.739,20.148,25.151,54.764,1.639,Good
17.489,41.55,61.344,28.06,1.039,45.964,34.8,24.614,69.961,2.75,Good
27.401,52.176,57.621,25.543,1.431,27.68,12.384,27.167,61.879,5.752,Moderate
35.441,62.695,49.078,27.153,0.861,33.754,16.107,21.545,46.967,4.426,Good
11.515,20.0,27.578,2.048,1.347,44.178,37.466,27.154,63.387,4.619,Good
66.472,73.4,53.771,24.999,1.876,60.448,37.388,27.743,72.139,3.188,Poor
49.737,44.86,55.679,18.999,1.59,30.312,19.666,39.083,71.879,0.486,Moderate
27.196,46.437,55.599,26.387,1.164,31.967,51.927,25.762,55.998,5.026,Moderate
69.337,119.967,22.515,21.702,2.206,27.865,67.168,29.1,71.443,3.338,Poor
18.167,28.439,37.431,30.164,1.221,25.165,40.026,27.707,89.13,5.143,Good
48.358,46.855,33.454,15.92,1.189,43.006,26.176,25.296,63.669,2.241,Moderate
42.902,43.248,22.846,30.568,2.103,36.468,33.408,20.922,93.657,4.924,Moderate
101.749,161.287,36.492,36.749,2.51,46.074,19.935,27.934,83.348,4.045,Poor
26.942,58.191,59.131,29.41,1.219,18.541,58.875,20.248,48.885,0.996,Moderate
53.227,94.017,41.526,11.208,1.99,8.321,47.664,28.176,56.134,5.318,Moderate
49.442,68.573,29.685,43.299,1.951,24.893,37.952,42.113,62.475,4.934,Moderate
40.557,73.79,26.726,19.808,2.145,54.745,45.132,38.278,78.97,4.738,Moderate
33.648,53.558,36.036,18.824,1.341,35.821,28.859,38.316,33.05,4.551,Moderate
52.422,72.588,53.658,22.495,1.17,47.159,27.906,19.109,53.625,2.504,Moderate
56.919,99.217,56.727,27.423,1.535,12.251,32.357,39.66,46.55,3.686,Moderate
42.02,66.124,39.531,21.538,1.478,20.882,14.392,30.979,63.855,4.367,Moderate
64.835,96.253,31.126,36.139,1.752,31.067,7.701,16.869,53.057,4.587,Poor
73.331,108.933,53.446,21.404,1.58,27.608,31.434,32.502,50.472,3.712,Poor
24.45,51.082,44.622,25.98,1.63,37.081,38.922,28.174,43.326,1.838,Moderate
76.494,93.353,35.206,14.064,2.702,36.409,23.647,27.618,52.49,3.284,Poor
61.278,87.465,56.517,33.264,2.475,28.432,34.884,18.138,55.8,1.686,Poor
135.508,167.892,40.84,29.311,3.152,18.862,42.603,34.411,63.359,1.572,Very Poor
28.166,50.708,43.738,17.115,1.207,30.452,29.034,27.108,58.383,0.622,Moderate
25.852,64.704,28.356,39.066,1.967,29.194,20.966,26.655,63.434,4.677,Good
24.195,34.73,21.022,12.138,2.189,43.642,31.19,27.096,46.244,3.558,Moderate
102.591,152.117,45.832,19.824,2.475,38.915,36.139,30.918,26.759,3.452,Poor
40.678,55.547,73.531,25.533,1.444,20.84,11.642,19.377,39.477,2.929,Moderate
20.349,32.21,52.106,34.554,0.453,44.144,17.264,30.114,55.397,3.175,Good
15.063,24.433,60.559,28.016,0.792,43.152,11.889,28.617,53.987,5.249,Good
12.803,24.992,53.725,20.261,1.363,53.446,30.136,22.37,44.767,1.994,Moderate
175.117,216.47,76.535,32.238,1.927,29.815,34.824,33.311,81.425,4.296,Very Poor
66.764,100.922,81.466,34.701,1.545,42.883,47.311,28.716,78.532,4.552,Moderate
46.151,72.74,41.118,23.986,1.779,10.27,23.338,32.447,29.757,4.856,Moderate
19.795,35.562,45.777,26.914,1.158,18.632,46.02,25.895,49.292,3.658,Moderate
81.366,91.999,48.667,20.463,1.816,56.07,35.322,36.881,38.249,3.867,Poor
59.144,79.121,68.982,29.732,1.29,17.535,26.212,37.87,65.77,4.037,Moderate
104.637,153.927,51.117,28.135,2.598,35.503,59.905,22.395,76.278,2.594,Very Poor
57.578,90.836,79.55,26.545,1.86,30.933,51.5,33.356,89.385,5.413,Moderate
24.372,43.939,67.473,21.218,1.243,16.282,27.126,34.214,83.157,5.573,Good
13.515,37.011,43.025,34.023,1.038,24.695,56.548,20.948,80.625,2.763,Good
90.44,146.738,62.505,15.97,2.247,38.858,40.055,26.897,33.147,3.357,Poor
62.382,78.365,37.889,13.775,2.075,71.098,2.0,32.038,39.452,2.867,Moderate
38.232,60.683,75.794,37.219,1.507,29.958,32.923,28.771,72.561,0.3,Moderate
28.174,57.689,23.846,22.699,1.718,38.123,29.895,23.711,70.918,0.3,Moderate
29.825,33.766,22.987,16.619,2.078,23.164,49.694,29.281,78.877,4.771,Moderate
42.425,69.235,60.082,15.237,0.991,14.103,19.8,24.763,45.348,1.833,Good
74.262,148.952,50.167,7.798,2.772,41.917,30.856,23.323,58.618,2.104,Poor
53.318,69.696,41.659,14.95,1.303,47.909,20.793,24.454,48.064,2.377,Moderate
12.645,35.655,38.793,15.365,1.329,31.907,35.177,30.386,50.437,3.817,Good
28.459,44.54,50.824,22.195,1.206,49.303,38.705,35.868,62.737,0.964,Moderate
19.625,43.633,54.761,11.321,1.298,8.299,34.819,34.041,57.097,2.773,Moderate
59.411,110.967,42.376,21.501,2.779,43.12,34.652,21.942,34.977,0.512,Poor
59.228,84.311,46.386,31.034,2.438,22.428,40.504,13.032,41.055,2.466,Moderate
22.121,21.686,35.946,29.21,1.695,43.026,37.741,14.477,80.417,2.218,Moderate
34.548,57.833,70.433,32.247,1.539,36.259,20.391,24.034,56.142,1.819,Moderate
42.999,86.158,39.096,15.029,0.889,28.118,38.308,44.0,56.282,0.456,Moderate
11.778,27.396,33.006,6.891,1.431,44.826,29.509,43.302,76.486,0.3,Moderate
52.891,60.746,16.79,32.771,1.204,27.117,41.615,29.47,45.995,0.802,Moderate
58.597,146.27,64.598,22.86,1.735,9.849,32.631,41.358,96.0,5.471,Poor
35.579,46.906,39.822,6.882,1.577,36.977,28.328,27.132,41.04,1.66,Moderate
50.01,76.922,37.404,29.513,1.335,35.602,48.283,37.343,82.496,0.3,Moderate
113.234,108.21,75.176,31.287,2.933,36.12,38.87,26.74,52.541,2.407,Poor
49.489,98.901,16.597,19.281,1.543,68.504,52.129,24.994,62.795,2.77,Moderate
40.09,61.3,27.359,25.43,2.276,40.834,33.804,36.816,80.656,6.225,Moderate
34.024,67.425,60.461,25.19,2.018,53.857,31.151,28.663,74.808,4.369,Moderate
17.185,29.735,25.779,24.387,1.363,35.071,40.531,25.393,43.779,4.191,Good
38.535,67.308,72.895,15.092,1.453,60.068,13.106,37.646,38.317,4.003,Moderate
94.385,93.426,35.516,27.291,1.906,44.965,20.298,28.693,71.98,1.965,Poor
39.352,37.18,36.259,16.347,1.163,28.896,23.4,24.888,71.732,5.61,Moderate
111.831,169.63,56.28,34.408,1.703,36.557,37.156,35.446,28.503,4.057,Poor
94.841,149.133,42.704,27.018,1.641,34.562,27.445,30.849,56.775,2.837,Poor
49.576,59.051,60.708,38.353,1.343,21.446,12.165,23.967,70.75,3.009,Poor
56.166,73.722,13.892,34.971,0.978,27.873,25.219,13.934,31.392,2.157,Moderate
86.804,95.396,47.731,16.537,2.397,11.41,38.141,28.086,65.967,4.55,Poor
35.991,75.417,63.924,22.688,1.396,41.193,30.258,30.646,37.132,2.567,Moderate
37.945,47.112,52.88,35.687,1.569,36.592,25.687,35.323,52.63,4.566,Moderate
85.264,89.021,70.699,23.869,1.424,42.241,25.449,22.683,60.53,4.137,Moderate
40.591,58.245,24.593,20.566,1.853,48.64,42.558,37.694,37.481,1.291,Moderate
90.488,139.007,39.605,34.495,1.576,17.175,31.89,35.965,61.936,5.539,Poor
47.558,59.111,42.888,23.222,1.816,13.154,49.845,23.717,80.885,2.625,Moderate
27.396,20.0,61.282,37.297,1.473,30.008,7.018,28.51,74.807,1.252,Moderate
48.168,85.442,36.296,20.061,1.641,51.21,31.869,31.336,74.678,2.988,Moderate
37.325,67.551,12.027,9.386,0.627,33.335,47.509,22.11,48.236,4.13,Good
42.08,90.572,43.196,36.794,2.78,33.773,30.977,23.866,62.01,4.723,Moderate
30.548,55.527,53.591,46.485,1.709,46.491,25.287,18.472,26.171,5.768,Moderate
61.062,72.388,58.715,39.724,1.991,10.974,12.774,26.677,40.154,3.425,Moderate
12.976,24.594,77.4,9.903,1.089,32.556,40.267,25.69,42.332,0.3,Moderate
27.9,60.137,56.914,34.491,1.824,49.112,35.246,35.511,86.577,4.025,Moderate
46.218,94.012,78.853,29.749,1.38,32.857,4.752,34.572,59.719,3.809,Moderate
83.238,116.511,47.357,26.666,2.31,42.499,57.89,33.286,55.116,2.734,Poor
20.366,35.522,31.205,25.602,1.077,33.337,49.442,17.353,58.674,1.925,Good
47.023,111.876,48.745,21.861,1.419,48.425,26.89,33.891,83.891,1.696,Moderate
79.303,100.254,32.678,38.839,2.119,13.729,33.018,39.266,57.101,5.537,Poor
76.19,73.007,49.418,10.585,2.299,43.436,45.487,28.554,59.154,1.678,Poor
20.969,37.074,22.575,20.313,2.319,16.692,48.808,22.25,74.492,4.845,Moderate
42.73,50.495,46.851,17.286,1.003,36.504,22.69,44.0,67.317,6.114,Moderate
41.642,47.869,39.701,23.072,1.315,18.648,25.649,25.426,84.208,3.334,Moderate
69.722,73.548,51.863,26.975,2.4,7.122,37.388,24.244,34.696,0.3,Moderate
34.333,36.301,49.999,25.475,1.262,28.236,15.0,26.117,33.2,0.3,Moderate
31.488,58.684,38.045,34.413,1.601,60.632,23.671,30.08,54.742,4.829,Poor
8.0,20.0,58.045,6.632,1.448,5.0,37.6,29.812,62.379,3.021,Good
65.881,74.591,75.566,36.304,2.662,33.123,19.441,36.803,36.444,1.317,Poor
57.143,87.21,49.131,27.882,2.081,32.331,18.693,34.982,75.663,3.699,Moderate
16.215,20.153,86.417,39.178,0.487,27.795,44.35,30.459,35.998,3.867,Moderate
27.301,25.383,6.0,29.861,1.241,32.241,33.489,17.914,26.443,2.26,Good
65.129,98.464,44.224,32.64,2.178,44.471,55.348,29.587,76.646,4.415,Moderate
34.664,56.777,16.03,25.187,1.21,34.993,31.696,28.976,73.7,2.785,Moderate
32.184,32.435,43.827,2.0,1.372,34.84,30.729,21.048,53.467,4.26,Moderate
87.753,131.124,61.694,28.264,1.048,34.837,42.961,19.184,51.662,3.823,Very Poor
56.886,76.431,51.283,28.973,1.111,29.332,54.601,14.292,67.555,4.901,Moderate
25.669,58.405,32.15,19.164,1.404,41.051,37.445,40.291,65.388,4.672,Good
88.713,97.912,66.103,27.959,2.596,45.385,40.711,38.526,40.644,3.412,Poor
53.98,95.404,54.73,19.062,2.487,41.483,37.75,24.08,78.664,5.045,Moderate
67.025,84.186,17.255,16.335,1.458,28.572,24.6,24.65,44.68,4.148,Moderate
8.696,47.305,49.13,16.444,1.162,57.218,30.852,31.776,56.969,5.057,Good
130.655,228.148,50.926,14.777,1.792,17.868,39.105,28.625,46.148,2.508,Very Poor
88.072,48.333,69.62,24.406,1.612,17.578,41.794,37.857,45.476,2.457,Poor
95.429,135.324,53.269,21.38,2.197,49.04,19.495,25.493,64.791,2.127,Poor
48.532,59.208,67.059,37.332,1.395,37.006,15.855,28.686,73.968,3.979,Moderate
39.527,57.84,40.242,12.255,1.107,43.13,24.53,33.685,32.096,6.933,Good
31.311,39.95,26.651,28.081,1.026,24.474,23.534,26.063,33.435,4.99,Good
50.128,53.364,16.092,38.211,2.268,24.212,18.489,34.313,65.19,2.842,Moderate
30.187,58.006,70.264,17.593,1.602,62.615,22.012,25.962,75.749,2.259,Moderate
20.934,24.475,24.935,8.892,1.584,65.626,37.031,23.581,57.181,4.295,Good
49.925,93.478,47.793,24.733,2.079,41.62,27.194,29.134,96.0,0.3,Moderate
78.092,126.26,36.968,21.713,1.277,38.732,19.771,26.325,51.36,2.891,Poor
17.575,28.721,33.509,26.425,1.382,44.293,32.29,34.833,75.048,2.264,Moderate
66.242,88.067,36.999,26.647,1.26,59.145,19.841,28.502,75.831,2.043,Moderate
60.16,87.514,35.172,31.436,2.356,22.014,31.689,26.172,39.839,1.935,Moderate
144.163,222.407,66.74,27.939,2.914,21.751,35.574,28.379,80.024,3.238,Very Poor
39.374,56.6,42.034,33.974,1.763,29.102,27.348,18.831,74.758,6.55,Moderate
28.606,41.607,56.35,27.373,1.731,47.549,39.798,32.293,47.908,1.526,Moderate
20.708,45.617,34.205,21.724,1.768,51.175,20.886,30.596,44.087,2.795,Moderate
83.311,89.545,44.497,2.0,2.079,59.982,16.184,24.196,46.925,3.15,Moderate
22.99,35.988,58.974,29.482,1.484,43.45,24.022,25.628,71.917,2.124,Moderate
25.92,39.315,32.501,32.946,0.882,11.176,40.962,29.257,54.152,0.3,Good
48.025,91.859,52.627,33.42,2.749,32.102,60.309,30.269,77.314,2.348,Poor
142.305,175.148,53.585,28.344,2.283,16.55,25.4,33.023,40.048,4.425,Poor
26.246,25.973,49.857,27.377,1.525,30.491,39.562,40.747,62.63,0.569,Moderate
28.074,29.986,43.126,16.424,1.966,48.973,49.427,31.252,54.868,4.505,Moderate
50.661,78.853,75.025,23.025,1.833,40.711,33.487,31.139,75.673,1.663,Moderate
45.911,79.15,10.597,22.299,1.296,44.406,24.767,36.027,53.365,4.346,Moderate
90.163,122.628,25.086,13.422,2.563,33.784,35.36,23.767,83.625,4.343,Poor
55.988,69.633,47.462,16.93,1.85,61.101,48.73,26.987,57.722,3.72,Moderate
87.228,134.616,72.346,31.669,1.474,7.667,45.04,27.623,49.688,5.32,Poor
116.293,193.049,48.369,41.352,2.09,40.32,21.174,31.869,36.282,4.362,Poor
65.725,131.325,68.795,24.818,1.806,20.4,34.393,28.108,48.182,4.135,Poor
35.67,60.352,63.46,10.087,2.21,29.809,18.355,44.0,52.595,1.642,Moderate
72.461,95.924,61.989,23.199,1.266,26.536,41.473,30.427,35.584,2.975,Moderate
27.605,58.563,57.488,36.198,1.497,19.077,34.663,35.309,56.77,2.315,Moderate
100.595,182.863,54.634,36.936,1.92,15.954,33.499,27.781,29.083,1.716,Poor
56.139,113.966,68.521,12.041,2.234,26.897,37.338,26.838,75.508,1.501,Poor
79.02,76.31,72.769,27.925,2.026,29.918,15.144,31.801,61.968,1.293,Poor
51.437,67.888,44.295,24.491,1.637,45.329,41.034,22.365,82.663,2.544,Moderate
32.516,63.501,50.199,31.288,1.512,13.205,43.999,29.398,84.026,5.045,Moderate
17.473,42.258,64.408,9.195,1.377,19.382,24.356,35.2,55.966,4.357,Moderate
44.264,75.941,46.682,13.253,1.876,8.283,44.04,28.512,56.392,5.183,Moderate
72.1,102.089,65.235,31.162,2.1,5.0,55.279,36.786,51.137,2.566,Poor
66.197,90.556,70.204,7.854,1.902,5.0,14.646,21.469,89.963,1.768,Moderate
82.574,143.252,108.618,14.228,0.639,18.061,58.001,34.197,63.949,5.221,Poor
23.497,20.0,56.582,12.535,2.548,44.23,13.622,41.503,49.632,0.3,Moderate
106.365,159.839,61.794,43.185,1.967,28.419,19.103,32.973,92.584,2.996,Poor
16.418,44.959,65.472,30.991,1.535,11.973,9.663,26.535,42.321,4.239,Moderate
35.082,55.022,24.149,28.138,2.505,39.387,30.35,23.576,53.939,0.31,Moderate
96.386,175.672,63.904,23.75,1.78,42.117,23.413,37.669,45.295,1.245,Poor
122.689,168.739,65.868,23.995,3.006,36.012,27.291,26.536,47.263,3.485,Poor
35.206,85.86,34.68,36.155,2.13,26.791,20.517,25.412,35.295,1.047,Moderate
81.344,93.397,34.838,63.793,1.64,59.103,31.584,26.292,59.885,2.431,Poor
58.501,116.255,35.987,12.851,2.298,34.888,39.565,35.768,42.948,0.86,Poor
38.029,52.744,22.722,15.256,1.654,53.602,5.275,24.965,60.04,0.613,Moderate
89.369,87.02,59.695,35.404,1.768,5.0,17.899,18.552,18.0,2.542,Moderate
28.749,23.661,43.643,16.733,1.394,49.158,37.467,21.423,64.751,2.802,Moderate
85.407,136.453,32.471,25.007,1.974,33.359,30.244,29.998,74.974,2.781,Poor
42.533,62.991,37.736,19.837,1.905,34.776,8.573,36.249,39.618,2.302,Moderate
19.276,31.928,26.694,6.4,1.317,51.257,18.712,26.564,38.103,3.523,Good
57.481,95.313,72.44,29.012,1.56,32.604,42.102,15.418,31.136,2.948,Poor
61.552,78.906,81.2,8.228,1.294,45.846,61.174,23.023,72.909,0.3,Moderate
25.071,20.975,29.979,21.134,1.764,28.299,36.377,22.96,76.519,0.866,Moderate
33.773,31.759,46.333,22.495,2.579,36.247,41.402,27.558,18.0,4.34,Moderate
65.481,72.988,34.631,40.287,1.85,35.247,2.0,32.357,69.142,2.019,Poor
67.181,85.748,59.677,22.51,1.309,49.329,30.067,34.504,44.486,6.82,Moderate
48.448,48.724,28.076,20.944,1.692,37.984,28.16,43.222,62.126,3.603,Moderate
30.564,50.936,33.786,17.045,1.544,37.634,58.965,34.737,52.815,5.828,Moderate
39.874,60.097,56.369,37.902,1.413,37.343,27.913,29.727,81.788,4.086,Moderate
92.703,120.221,59.166,23.798,2.517,49.774,36.585,25.726,55.32,4.286,Poor
122.841,185.116,47.997,35.699,2.295,38.883,38.822,36.849,60.498,2.939,Poor
50.315,74.264,71.712,34.124,2.491,65.018,41.845,21.352,54.979,5.993,Poor
48.713,68.998,50.712,38.697,1.775,5.0,18.859,38.63,53.242,5.332,Moderate
77.159,100.843,61.347,16.726,2.439,46.279,36.858,26.275,44.656,6.482,Poor
96.097,170.382,70.826,22.174,1.833,18.819,45.766,28.866,36.55,2.956,Poor
92.473,142.824,48.683,37.258,2.538,50.775,44.311,35.093,58.992,1.982,Poor
48.667,53.145,45.678,6.593,1.799,29.247,25.067,29.312,53.071,3.392,Moderate
30.558,20.0,36.666,24.625,1.549,5.0,2.0,21.19,21.365,3.962,Good
52.689,92.819,46.961,34.018,1.678,36.323,29.419,27.695,38.41,2.017,Moderate
79.803,162.745,43.071,26.401,1.799,42.191,22.297,31.448,72.323,2.065,Poor
83.915,119.936,68.633,34.377,1.08,29.567,70.806,30.125,60.202,4.161,Moderate
86.946,167.282,72.06,28.803,2.826,38.902,27.979,29.037,63.828,2.345,Poor
42.011,78.15,52.452,16.412,1.339,43.444,20.566,31.683,61.232,2.208,Moderate
30.877,35.081,35.291,25.657,2.312,5.0,20.696,25.04,52.183,5.027,Good
20.858,20.0,58.778,16.253,1.447,13.978,32.231,40.517,96.0,2.912,Moderate
55.082,85.856,13.268,39.435,1.603,31.439,25.088,23.665,18.0,3.4,Moderate
33.201,39.28,46.148,41.42,2.04,29.917,9.081,26.109,64.201,3.299,Moderate
50.196,61.36,32.001,22.43,1.806,6.156,31.597,36.731,49.699,4.122,Moderate
65.98,113.875,59.254,24.573,2.063,37.371,27.465,24.198,53.589,4.513,Poor
17.637,27.502,44.765,35.026,1.179,15.207,33.601,31.68,54.042,4.077,Moderate
82.209,157.812,22.751,45.13,2.297,33.565,43.475,20.985,50.993,4.796,Poor
59.192,101.324,42.784,19.944,1.57,31.823,46.766,17.137,43.502,3.456,Moderate
55.807,66.386,57.627,23.017,1.498,51.125,35.355,17.762,52.006,3.361,Moderate
43.187,56.148,62.71,25.33,2.255,67.874,27.921,29.36,65.834,1.528,Moderate
19.871,30.483,54.228,15.425,1.534,16.831,41.374,32.808,69.042,4.869,Moderate
53.547,48.595,25.788,10.172,1.851,5.802,39.141,24.965,70.702,4.686,Moderate
107.865,143.424,85.938,28.03,2.268,41.262,25.417,38.03,34.234,0.883,Very Poor
47.552,75.063,36.865,23.154,1.42,10.591,20.972,20.152,41.219,1.609,Moderate
13.64,20.0,42.884,11.779,1.745,36.827,23.396,32.601,26.553,4.784,Good
29.788,73.832,54.955,28.058,0.935,35.67,39.764,30.926,62.429,1.853,Moderate
40.174,61.197,51.842,21.523,1.517,61.065,20.578,22.539,18.0,2.418,Good
95.718,123.584,21.765,30.13,1.873,53.353,22.065,34.915,39.783,2.802,Poor
57.664,80.154,50.915,34.7,1.645,68.929,17.257,38.384,69.731,2.794,Moderate
104.637,148.289,35.306,21.644,1.982,52.113,28.39,22.267,63.023,0.559,Poor
105.592,164.891,40.989,11.099,2.351,15.769,24.813,18.513,50.96,0.918,Poor
67.552,123.141,64.466,25.666,2.071,34.386,17.741,27.948,37.54,0.989,Poor
75.782,143.272,36.926,35.18,1.804,12.157,29.719,27.284,59.907,1.299,Poor
47.156,66.455,35.623,13.889,0.817,38.278,20.947,22.637,29.994,3.522,Poor
38.311,75.118,50.128,40.752,1.994,49.432,38.465,30.206,25.89,0.74,Moderate
58.744,101.327,68.338,29.143,0.978,36.617,24.471,31.689,86.238,4.489,Moderate
67.072,119.472,34.6,43.777,1.874,39.796,30.187,36.741,79.595,3.788,Moderate
48.818,104.003,41.839,19.066,1.087,19.886,35.735,35.73,43.515,5.617,Moderate
49.209,65.321,75.605,21.837,1.417,5.0,10.241,21.634,46.74,3.785,Moderate
100.6,124.478,33.331,13.871,1.831,14.188,35.865,33.2,50.713,1.964,Poor
41.647,68.277,76.041,23.904,2.262,21.613,42.206,39.737,54.08,2.572,Poor
27.419,54.863,39.844,17.408,1.352,76.563,29.253,24.712,61.394,1.778,Moderate
22.229,32.247,55.865,53.539,1.576,40.441,54.021,34.023,32.285,2.398,Moderate
41.507,69.208,59.748,26.505,1.079,58.491,26.851,23.152,84.938,2.937,Moderate
32.688,39.124,65.834,28.539,0.203,40.321,40.772,32.596,74.465,2.738,Moderate
63.62,99.543,30.049,24.278,2.374,47.148,41.783,31.285,59.27,4.323,Poor
22.737,50.179,14.652,22.459,1.756,22.16,36.203,19.183,38.285,3.622,Good
120.901,247.942,78.097,31.285,3.321,39.117,32.033,27.844,51.688,3.95,Very Poor
41.874,77.292,61.504,10.588,1.947,64.69,32.02,26.657,31.424,4.386,Moderate
55.384,64.358,65.653,26.382,1.346,49.789,37.201,25.825,45.302,2.859,Moderate
52.461,74.285,55.22,27.043,2.409,23.553,25.443,34.588,40.754,2.192,Moderate
37.346,57.183,75.212,21.172,1.761,18.423,28.952,31.399,79.839,1.948,Moderate
145.912,156.702,40.585,18.07,3.086,18.512,31.197,37.738,66.665,3.205,Very Poor
67.558,96.602,43.517,35.102,1.581,19.953,19.967,23.073,60.583,4.056,Moderate
95.647,131.026,34.686,31.429,2.33,30.169,42.537,13.625,43.302,5.03,Poor
32.372,72.916,45.655,13.968,0.941,40.751,38.625,20.993,67.651,2.222,Moderate
100.542,196.415,44.397,17.269,2.326,52.191,49.752,24.456,77.719,4.852,Poor
94.148,103.669,28.821,23.16,2.066,22.864,26.199,40.397,78.281,0.732,Poor
81.016,93.681,53.841,21.919,2.256,38.33,48.438,32.658,40.315,3.206,Poor
53.364,85.257,42.785,2.0,1.753,18.156,23.141,30.218,45.463,3.619,Moderate
45.155,89.503,63.939,15.447,1.795,20.497,26.757,18.436,44.304,2.754,Moderate
51.934,88.595,47.587,29.709,1.561,34.96,26.795,35.424,76.053,3.33,Moderate
77.685,134.318,51.779,11.354,2.336,45.458,30.183,31.626,80.93,1.227,Poor
78.889,54.523,50.327,20.231,1.082,25.913,28.628,24.268,65.881,0.3,Good
88.629,131.517,28.614,36.285,2.791,16.24,26.978,31.321,84.253,5.425,Poor
105.922,147.919,44.79,21.288,1.776,51.307,48.523,26.457,22.506,3.723,Poor
28.591,40.991,41.295,14.832,1.169,63.376,23.34,42.394,51.052,1.338,Moderate
58.47,66.732,38.084,24.917,2.225,23.379,32.824,38.931,69.46,5.985,Moderate
13.027,43.743,61.05,7.609,1.107,41.09,52.305,28.081,22.488,4.027,Good
58.624,90.966,73.43,42.039,2.19,19.777,36.297,33.115,96.0,2.584,Poor
41.215,83.482,60.925,22.44,1.599,36.401,18.793,22.887,40.412,4.919,Moderate
68.594,88.908,25.261,7.451,1.551,47.691,57.401,33.934,89.541,1.652,Moderate
118.794,222.82,46.291,12.122,1.97,12.673,31.222,32.748,60.271,5.82,Very Poor
34.113,33.862,81.723,58.262,1.079,11.46,10.366,25.284,25.318,1.783,Moderate
68.942,103.362,55.485,6.733,1.65,35.081,30.245,27.679,81.614,1.925,Poor
91.66,130.482,8.174,19.322,2.056,33.587,38.438,27.691,58.746,4.609,Moderate
104.665,149.006,44.0,23.691,2.223,43.073,33.64,33.224,18.0,3.419,Poor
28.293,49.755,55.721,18.85,1.416,43.366,37.255,29.37,47.52,4.72,Moderate
56.573,87.968,50.776,42.335,1.269,48.564,32.0,19.692,64.208,3.323,Moderate
91.794,121.471,11.754,31.936,2.108,15.292,17.61,22.696,61.576,3.555,Poor
34.248,75.274,35.269,32.836,2.048,45.426,27.253,29.662,43.32,6.239,Moderate
101.782,194.513,35.663,35.774,3.279,18.021,44.802,32.94,83.482,3.298,Very Poor
59.725,91.805,71.81,20.311,1.408,15.946,32.309,39.439,68.56,6.129,Moderate
24.787,29.76,6.0,2.959,1.769,16.702,33.686,29.159,53.545,2.002,Good
78.413,113.414,45.302,52.864,1.762,42.329,36.738,25.507,50.838,3.022,Poor
34.801,29.886,48.175,26.192,1.134,41.918,38.71,35.518,62.077,2.806,Moderate
38.61,74.593,40.004,18.584,2.165,35.55,40.689,29.106,61.052,4.411,Moderate
75.601,110.722,41.474,51.237,2.28,5.0,7.761,30.183,47.625,3.354,Poor
37.92,42.043,46.711,16.447,2.907,5.0,31.182,29.392,47.502,1.048,Moderate
44.556,61.323,56.65,23.866,1.265,12.506,18.396,32.46,58.865,3.329,Moderate
90.32,139.348,54.731,37.929,2.811,44.124,27.678,34.777,49.502,5.051,Poor
